ConceptID,ConceptLabel,Dependencies,TaxonomyID
72,Employee Data Rights,70|71,ETHIC
73,Anonymization,70,ETHIC
74,Pseudonymization,73,ETHIC
75,Privacy by Design,70|73,ETHIC
76,Ethical Frameworks,70,ETHIC
77,Bias in Analytics,76|130,ETHIC
78,Transparency in Analytics,76,ETHIC
79,Security,70,SECUR
80,Role-based Access Control,79,SECUR
81,Data Encryption,79,SECUR
82,Audit Trails,79|80,SECUR
83,Record Retention,79|70,SECUR
84,Data Minimization,70|83,SECUR
85,Graph Algorithms,6|21,GALG
86,Degree Centrality,85|9|10,GALG
87,Indegree,86|13,GALG
88,Outdegree,86|13,GALG
89,Betweenness Centrality,85|94,GALG
90,Closeness Centrality,85|94,GALG
91,Eigenvector Centrality,85|86,GALG
92,PageRank,91,GALG
93,Pathfinding Algorithms,85|21,GALG
94,Shortest Path,93,GALG
95,Dijkstra Algorithm,94|16,GALG
96,Breadth-first Search,21|93,GALG
97,Depth-first Search,21|93,GALG
98,Clustering Coefficient,85|9|10,GALG
99,Community Detection,85|98,GALG
100,Louvain Algorithm,99,GALG
101,Label Propagation,99,GALG
102,Modularity,99,GALG
103,Labeling Communities,99|100,GALG
104,Similarity Algorithms,85,GALG
105,Jaccard Similarity,104,GALG
106,Cosine Similarity,104,GALG
107,Node Similarity,104|9,GALG
108,Similar People,107|51,GALG
109,Similar Roles,107|64,GALG
110,Similar Events,107|25,GALG
111,Graph Metrics,85|86,GALG
112,Network Density,111|9|10,GALG
113,Average Path Length,111|94,GALG
114,Connected Components,111|96,GALG
115,Subgraph Analysis,111|114,GALG
116,Motif Detection,115,GALG
117,Natural Language Processing,,NLPML
118,Tokenization,117,NLPML
119,Named Entity Recognition,117|118,NLPML
120,Text Classification,117|118,NLPML
121,Sentiment Analysis,117|120,NLPML
122,Sentiment Scoring,121,NLPML
123,Emotion Detection,121,NLPML
124,Topic Modeling,117|118,NLPML
125,Word Embeddings,117,NLPML
126,Large Language Models,117|125,NLPML
127,Summarization,126,NLPML
128,Summarizing Events,127|25,NLPML
129,Communication Tone Analysis,121|59,NLPML
130,Machine Learning,,NLPML
131,Supervised Learning,130,NLPML
132,Unsupervised Learning,130,NLPML
133,Feature Engineering,130,NLPML
134,Training and Evaluation,130|131,NLPML
135,Graph Machine Learning,130|85,NLPML
136,Graph Neural Networks,135,NLPML
137,Node Embeddings,135|9,NLPML
138,Link Prediction,135|10,NLPML
139,Graph Classification,135|99,NLPML
140,Influence Detection,86|89|59,INSGT
141,Informal Leaders,140,INSGT
142,Decision Shapers,140|141,INSGT
143,Bridge Builders,140|89,INSGT
144,Boundary Spanners,143|99,INSGT
145,Information Flow Analysis,93|59|61,INSGT
146,Communication Bottlenecks,145|89,INSGT
147,Efficiency Metrics,145|111,INSGT
148,Silo Detection,99|59,INSGT
149,Cross-team Interaction,148|59,INSGT
150,Fragmentation Analysis,148|114,INSGT
151,Vulnerability Analysis,86|89|114,INSGT
152,Single Points of Failure,151,INSGT
153,Knowledge Concentration,151|140,INSGT
154,Succession Planning,151|152|153,INSGT
155,Flight Risk Detection,61|121|131,INSGT
156,Disengagement Signals,155|61,INSGT
157,Turnover Contagion,155|140,INSGT
158,Retention Analytics,155|156|157,INSGT
159,Recognition Events,25|128,APPHR
160,Hidden Achievements,159|140,APPHR
161,Alignment Analysis,66|162,APPHR
162,Strategy Alignment,54|65,APPHR
163,Ideation Tracking,124|59,APPHR
164,Idea Flow Networks,163|145,APPHR
165,Innovation Metrics,164|147,APPHR
166,Mentoring Matching,108|168,APPHR
167,Mentor-mentee Pairing,166,APPHR
168,Skill Gap Analysis,52|64|109,APPHR
169,Training Gap Detection,168|134,APPHR
170,Placement Optimization,108|168,APPHR
171,Optimal Task Assignment,170|66,APPHR
172,Backlog Task Assignment,171,APPHR
173,Career Path Analysis,64|93|52,APPHR
174,Career Guidance,173,APPHR
175,Onboarding Effectiveness,67|61|27,APPHR
176,Integration Monitoring,175|149,APPHR
177,Merger Integration,176|150,APPHR
178,Reorganization Impact,56|145|150,APPHR
179,Inclusion Analytics,86|59|180,APPHR
180,Network Centrality Equity,86|51,APPHR
181,Reporting,111|85,RPTDASH
182,Operational Reports,181,RPTDASH
183,Executive Dashboards,181|184,RPTDASH
184,Dashboard Design,181,RPTDASH
185,Data Visualization,184,RPTDASH
186,Real-time Discovery,47|181,RPTDASH
187,Pattern Detection,186|116,RPTDASH
188,Anomaly Detection,187|132,RPTDASH
189,Trend Analysis,187|181,RPTDASH
190,Alerting Systems,186|188,RPTDASH
191,Graph Library Design,85|19,CAPST
192,Reusable Graph Queries,191|20,CAPST
193,API Integration,191|44,CAPST
194,Detecting AI Events,126|25,CAPST
195,AI-generated Content,194|126,CAPST
196,Building a Graph Library,191|192,CAPST
197,End-to-end Pipeline,44|85|181,CAPST
198,Organizational Health Score,111|121|147,CAPST
199,Benchmarking,198,CAPST
200,Continuous Improvement,199|197,CAPST
